jooq.advertisement.transcription,jooq.advertisement.id
"FIVE GUINEAS Reward. RUN AWAY from the Subscriber, from on board the Brig Neptune, RICHARD DAVIS, Master, lying at Murray's Wharf, FELIX, a Mulatto Man, of a dark complexion, about 5 feet 8 or 9 inches high, stout built, large head and face, with thick short curled hair, has lost some of his fore teeth, is much inclined to drink, and when so, talks very much; he speaks French and English, and professes to be a Barber, Cook and Sailor; no doubt he will change his name, he being an artful fellow.-Whoever will apprehend the said Felix, and deliver him on board the said Brig, or to Mr. Bartholomew Anster, No. 24, Water-Street, or to Mr. Anthony Van Dam, shall receive the above reward. JACOB HOWELL.",7abb233f-7de2-4818-84b8-c53d6a70ba4e
"Runaway Negro:
MY NEGRO LEWIS, about 45 years old, of small stature, his right arm and hand injured by a cotton gin, ranaway in February last. He is supposed to be lurking about Nashville or Murfreesboro'. I will give $20 reward to any person who will lodge him in jail, or return him to me.
FRANCIS A. OWEN.
Near Lamar, Miss, August 10, 1840. ",7ad1f163-d63d-4634-8112-c8c88b9a7f16
"RAN AWAY from the subscriber, living in Kingwood, Hunterdon county, on Tuesday the 9th of this instant, a NEGRO MAN, named JEM, of middle stature, and marked with the small-pox; had on when he went away an old flannel waistcoat, striped flannel shirt, a pair of cloth trowsers or over-alls, and old shoes, but may have changed his dress, as he also took with him a new livery homespun cloth coat of a drab colour, sleeves and collar turned up with scarlet cloth, a nankeen vest coat, old leather breeches, two white shirts, one a new homespun the other old Holland, and a beaver hat smartly cocked. Whoever secures said Negro fellow, so that his master may have him again, shall receive Forty Dollars reward and reasonable charges, paid by CHARLES COXE. June 14, 1778.",7b43b9a6-4e0a-4410-8e79-32f7e1ebc865
"Five Dollars Reward. RUN AWAY from the Subscriber, on Tuesday the 3rd instant, A Negro Wench named LUCE, about twenty-eight years old, has a large mark on one of her cheeks which looks like a scar, she had on when she went off, a homespun short gown and petticoat. Whoever takes up the said wench and secures her, or gives information so that her mistress may get her again, shall receive the above reward, from ANN PRICE, on Golden Hill, next door to the comer of Fair-Street. N.B. If the aforsaid wench will return, she will be forgiven.",7b8e2dd2-3156-4b3b-a0d3-ce610e146887
"10 DOLLARS REWARD.
Absented himself from the subscriber, on the night of the 20th [illegible]. his Negro Fellow GLASGOW, well known in Charleson, having been a butcher in market for some time past. He is a Virginian-- about 40 years of age, five feet high or thereabout, yellow complexion, speaks quick. It is presumed that he has obtained a pass, and will endeavor to get out of the city if possible. The above reward, and all reasonable expenses will be paid, if delivered to the subscriber in Hampstead, or lodged with the master of the work-house.
ARCHIBALD M'VICAR
N.B.-- Masters of vessels and all others, are forbid harboring of carrying away the [illegible] fellow, as the law will be strictly enforced against them.
April 27. paid. ",7ba1efee-9335-43c8-b2d4-6cd1f299db65
"FIVE DOLLARS REWARD.
Runaway, about ten days ago, TENAH, a likely black girl, about 14 years old, rather slender, hair short, the left hand thumb sore ; had on a linen check frock. She is no doubt lurking or playing about South Bay ,on the green near St. Paul's o[illegible] [illegile] market.  The law will be rigidly enfor[illegible] any one who may harbour her.  Apply at [illegible], New- [illegible]reet, or No.12Crafts N wharf. 
[illegible]h 19   6  N. KERSHAW.",7ba8575b-7dd0-46c4-91c1-36c2f5c8482c
"20 DOLLARS REWARD 
For apprehending the Negro Fellow ADAM, formerly the property of Christopher Fuller, of St. Andrew's Parish, deceased. This fellow is well known in town, where it is believed he often frequents. 
Twenty dollars will be paid on lodging said fellow in the work house.
May 31",7bb84e5e-251c-444d-b792-60875807031e
"Detained in the jail of the Parish of Jefferson, a negro man named Jack, aged about 45 years; he has lost his toes, and is afflicted with hernia; says he belongs to Mr. E. Labranche. A negro man named Michel, about 27 years of age, 5 feet 7 inches high; says that he belongs to madame Lanaux. The owners are requested to comply with the law. 
feb 11 taw2m GEO.DE PASSAU, Sheriff.",7bf942f8-a472-45ac-9b29-50695475a0de
"Five Dollars Reward.
RANAWAY from the Subscriber's Farm, on Charleston Neck, her Negro Fellow named HUMPHREYS, lately purchased from a Mr. Shay, of this city-he is about 32 years of age, 5 feet 4 or 5 inches high; he is blind in one eye, and lame in the left knee.-He has lately been seen about South Bay. Whoever will lodge the said fellow in the Work-House, or deliver him at the above place, shall receive the above reward.
MARTHA THEUS.
N. B. All master of vessels and others ar cautioned against traking him out of the state, as the law will be rigorously enforced against any such offender.
May 28
tutbe3",7c4c7e30-d6a4-4cdf-9576-2c93a35fed7a
"ONE GUINEA Reward. RUN-away from Mathew Daniel, living at No. 34 Duke-street, a negro boy called DUFF: Had on when he went away, a brown jacket, new fustian trowsers, and a new wool hat. Whoever apprehends said boy, or gives information so that his master may get him again, shall have the above reward. All masters of vessels and others, are forewarned to harbour or conceal said negro boy as they must answer for the same.",7c70f59b-2ca8-4c6d-9755-dc225b310cc8
"Ten Dollars Reward
WILL be paid by the subscribers, for apprehending and delivering to us, Negro Man SAM, who left our Rope Walk about the 20th ult.  Sam is about 35 years old, 5 feet 6 inches high, light complexion, his right eye white (or wall eye) and speaks English and French.
MORGAN, DORSEY & Co.
August 8.",7d0ff705-400d-40ca-95f4-2c83afe91f10
"RUNAWAY-$50 REWARD,
For SAMMY, who left the subscribers Plantation on the night of the 15th of September last, with a Canoe. He is about 41 or 2 years of age, 5 feet 4 or 5 inches high, black complexion, short visage, head a little gray, cheeks somewhat sunken, from the loss of his under jaw teeth, square built, active and intelligent,  with a lively expression, and well calculated at any time to tell a very plausible tale; he has several changes of clothes, with a high crowned black hat, which may enable him to appear decent. he has been a boat hand for the last 12 months, and no doubt has contracted with some acquaintances within the city, where it is possible he may stay some of his time. He had a wife, belonging to Dr. Charles L. Gaillard, of St. James, Santee, who has removed to Pendleton, and it may be he is gone there, or he may have got with a boat and pose as a common boat hand, being acquainted with several free persons owning boats and other boat patroons.
The above reward will be paid to any one who may lodge the said Sammy in Charleston Jail, or $25 if lodged in any other jail, with a letter addressed,
to J. DUTART,
St. Thomas Parish
Oct 16  wm",7d75bfe3-b2ed-4fd4-8f05-f1ead24f6c3f
"STOP THE THIEF
A FREE MAN who calls himself, Henry Fields, has stolen from the subscriber living near Salem, Franklin county, a Negro woman name Maria. The negro man is a low, heavy set fellow, tolerably black, about 5 feet 6 inches high. He has a certificate from Col. Micha Taul, that lie is a free man. The girl is of yellow complexion, apare built, about 5 feet high; as I now recollect she has a scar from a burn on one of her cheeks, but not recollected which; she is 18 or 19 years of age. It is thought that they will make for Kentucky, and from there to a free State. I will give $25 for the apprehension of the girl, and $25 for they boy, if confined in any Jail so that I can get them. The boy has with him a Fiddle. He stole a Grey Mare from Win. Devin, near Winchester. W.M. WOODS.",7d92d363-fe81-46df-b9c5-b2cfc64db778
"10 DOLLARS REWARD
Ranaway from the subscriber, about 12 days ago a Negro Wench named Dinah; about 35 years of age, yellow complexion, about 5 feet 5 inches high, thick, and stout made. She is well known in town, having great many free relations in it; was purchased from a Mr. Cleney, shop-keeper, about 10 months ago. She has an unlimited ticket, to look for a master, which she has taken the advantage of. All persons are forbid harboring, trusting or employing her, as the law will be rigidly enforced against them if convicted.
The above reward will be paid on lodging her in the work-house in Charleston.
March 25
31",7dab267d-d43d-4caf-aa68-736cb2a8ea2e
"Run away on Sunday Evening the first of February, a Molatto Wench named Suck, aged about 20 Years, formerly belonging to Boshirks, Had on when she went off a Homespun Short Gown with different coloured Stripes, a Blue and white Handkerchief, a quilted petticoat, one side Light coloured the other side Black, with white Woollen Stockings; a short, and inclining to fat Wench. Likewise Run away on Monday February the 16th, a Negro Man named Prince, had on when he went off a Brown Bearskin Pea Jacket Double Breast Lapel, lined with light coloured Cloth, a short Double Breasted Red Waistcoat Brass Buttons, a pair of Cloth Breeches, Olive Colour, Red Puffs and Button-Holes, 5 Foot 10 Inches high, straight, much pitted with the small Pox, late belonging to the Widow Phillips, brought up at West-Chester. Whoever takes up either of the said Negroes, so that their Masters may have them again, shall have Three Pounds for either of them if taken in the Country, and Thirty Shillings if taken in Town for either, and all reasonable Charges paid, by Capt. HUNTER and Capt. SAMUEL BAYARD.",7de68788-ae5a-426f-bb16-2218fd8d86d7
"Run away on the 29th day of October from Richard Barnes of Harrison's Purchase in West-Chester County and the Province of New York, a negro man named Peter, but he may perhaps change his name, he is about 26 years of age, is short and well set, has had the Small-pox but had it easy and turns his Toes within as he Walks, he is a fine bold sulking Fellow. Had on when he went away a good Felt Hat, a new Woolen Jacket of a dark Colour almost new and an old Bearskin Jacket under it, one or two Shirts and a pair of Wollen Britches and one Pair of blue Stockings, but it is very likely he may Change his Apparel!. Whoever takes up the said negro so that his Master may have him again shall have Twenty Shillings reward if taken within 20 miles, and Forty Shillings if taken farther off paid by me, Richard Barnes. N.B. It is supposed he will go either to the army or sea; therefore all Captains of Vessels are forbidden to carry him off at their Peril.",7e494a33-8f16-4d2b-9579-c628ef3eeefd
